pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
7951034,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,7,0,0,55,1,0,0,1,0,0,1,0,0,67,67,14,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,10,0,10,16,0,6,5,0,3,1,1,0,0,4
7951035,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,10,1,0,47,1,0,1,0,0,0,1,0,0,50,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,99,0,8,4,0,5,1,0,2,3,2,1,0,5
7951036,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,12,0,0,55,1,0,1,0,1,0,0,0,-1,15,15,3,0,10,8,0,0,5,0,0,4,0,0,0,0,4,0,1,0,1,0,1,0,1,0,10,0,4,1,0,2,0,0,1,4,4,0,0,5
7951038,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,9,0,0,55,1,0,0,1,0,0,1,0,0,53,54,11,0,0,4,0,0,2,0,0,1,3,2,3,8,9,0,1,0,1,0,1,0,1,0,9,0,4,6,0,2,2,0,1,9,5,4,0,10
7951039,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,8,1,0,47,1,0,0,1,0,0,0,1,0,84,84,17,0,6,0,16,0,0,5,0,3,4,1,0,5,8,0,1,0,1,0,1,0,1,0,9,10,1,38,3,1,13,7,8,10,5,5,0,18
7951040,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,9,0,0,55,1,0,1,0,1,0,0,0,-1,3,4,1,0,8,0,19,0,0,7,0,4,4,1,0,5,9,0,1,0,1,0,1,0,1,0,9,0,6,55,3,4,19,7,7,10,4,5,1,17
7951043,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,10,1,0,47,1,0,0,1,0,0,0,1,2,94,95,19,0,20,12,47,7,7,16,17,15,3,0,0,3,18,0,1,0,1,0,1,0,1,0,11,18,16,33,5,10,11,12,13,8,4,3,1,21
7951044,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,8,0,0,55,1,0,0,1,0,0,1,0,0,53,53,11,0,10,0,22,6,0,8,14,8,3,1,0,4,12,0,1,0,1,0,1,0,1,0,8,20,6,41,9,4,14,22,15,6,5,1,0,21
7951046,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,9,0,0,55,1,0,0,1,0,0,0,1,1,84,85,17,0,0,0,6,0,0,2,0,1,4,3,0,7,8,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7951047,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,10,1,0,47,1,0,1,0,1,0,0,0,-1,19,20,4,0,0,2,7,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,10,0,0,17,0,0,6,0,1,5,5,0,0,6
7951049,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,10,1,0,47,1,0,0,1,0,0,1,0,1,71,71,15,0,10,8,11,0,5,4,0,5,5,3,0,8,13,0,1,0,1,0,1,0,1,0,10,10,0,10,0,0,3,0,3,12,7,5,0,15
7951053,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,0,9,1,0,47,1,0,1,0,1,0,0,0,-1,14,14,3,0,10,0,17,3,0,6,7,6,5,6,0,11,17,0,1,0,1,0,1,0,1,0,10,22,22,61,8,13,21,19,19,13,4,6,3,32
7951054,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,9,1,0,47,1,0,1,0,0,1,0,0,0,39,39,8,0,2,1,6,0,1,2,0,1,0,1,0,1,2,0,1,0,1,0,1,0,1,0,10,4,0,11,0,0,4,0,2,8,5,3,0,10
7951055,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,0,0,55,1,0,1,0,1,0,0,0,-1,6,6,2,0,2,4,16,0,2,5,0,2,0,0,0,0,2,0,1,0,1,0,1,0,1,0,8,0,4,30,0,2,10,0,3,2,2,0,0,5
7951056,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,9,1,0,47,1,0,1,0,0,1,0,0,0,46,46,10,0,2,2,18,0,1,6,0,2,5,6,0,11,13,0,1,0,1,0,1,0,1,0,9,22,30,50,9,18,17,22,20,14,8,6,0,34
7951058,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,1,0,47,1,0,1,0,0,1,0,0,0,47,47,10,0,8,0,12,0,0,4,0,3,3,2,0,5,8,0,1,0,1,0,1,0,1,0,9,0,2,37,3,1,13,7,5,8,4,4,0,13
7951060,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,10,1,0,47,1,0,1,0,1,0,0,0,-1,18,19,4,0,0,0,0,0,0,0,0,0,3,1,0,4,4,0,1,0,1,0,1,0,1,0,10,6,2,5,0,1,2,0,2,7,4,3,0,9
7951063,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,0,0,55,1,0,0,1,0,0,1,0,0,65,65,13,0,12,6,47,4,4,16,10,10,5,5,1,11,21,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7951065,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,0,0,55,1,0,0,1,0,0,0,1,1,76,76,16,0,20,22,20,8,13,7,19,15,4,3,1,8,23,0,1,0,1,0,1,0,1,0,8,18,6,48,8,4,16,19,14,10,6,4,0,24
7951066,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,1,0,47,1,0,1,0,1,0,0,0,-1,7,7,2,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,1,0,1,0,1,0,8,0,0,0,0,0,0,0,0,1,0,1,0,1
7951068,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,1,0,47,1,0,1,0,0,1,0,0,-1,33,33,7,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,1,0,1,0,1,0,9,0,6,7,0,4,2,0,2,5,4,1,0,7
7951070,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,1,0,47,1,0,1,0,1,0,0,0,-1,2,3,1,0,4,0,24,6,0,8,14,7,1,1,0,2,9,0,1,0,1,0,1,0,1,0,7,22,0,42,8,0,14,19,14,6,2,3,1,20
7951072,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,1,0,47,1,0,1,0,1,0,0,0,-1,17,17,4,0,6,4,17,0,2,6,0,4,4,3,0,7,11,0,1,0,1,0,1,0,1,0,10,6,10,22,0,6,8,0,5,8,4,4,0,13
7951073,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,0,0,55,1,0,0,1,0,0,1,0,0,63,63,13,0,4,4,39,2,2,13,5,6,4,3,0,7,13,0,1,0,1,0,1,0,1,0,8,8,26,70,8,16,24,19,17,13,7,5,1,30
7951074,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,1,0,47,1,0,0,1,0,0,1,0,0,54,55,11,0,12,0,34,6,0,12,14,10,3,4,0,7,17,0,1,0,1,0,1,0,1,0,9,22,22,64,10,13,22,24,20,14,7,6,1,34
7951077,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,0,0,55,1,0,0,1,0,0,0,1,1,78,78,16,0,16,26,45,10,16,15,24,18,2,6,2,10,28,0,1,0,1,0,1,0,1,0,9,24,34,65,9,20,22,22,22,17,8,6,3,39
7951079,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,7,0,0,55,1,0,1,0,0,1,0,0,-1,29,29,6,0,3,3,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,8,6,10,13,0,6,4,0,4,0,0,0,0,4
7951080,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,9,1,0,47,1,0,0,1,0,0,1,0,0,66,67,14,0,22,24,41,0,14,14,0,13,6,4,0,10,23,0,1,0,1,0,1,0,1,0,7,22,30,66,10,18,23,24,22,11,6,4,1,33
7951081,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,0,0,55,1,0,1,0,0,1,0,0,0,43,43,9,0,0,0,26,0,0,9,0,2,1,1,0,2,4,0,1,0,1,0,1,0,1,0,8,0,4,28,0,2,10,0,3,6,4,2,0,9
7951082,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,12,1,0,47,1,0,0,1,0,0,1,0,0,73,74,15,0,2,0,18,2,0,6,5,3,3,2,0,5,8,0,1,0,1,0,1,0,1,0,10,24,8,38,8,5,13,19,15,6,3,3,0,21
7951083,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,10,1,0,47,1,0,1,0,0,1,0,0,0,39,39,8,0,10,0,23,1,0,8,2,5,7,5,2,14,19,0,1,0,1,0,1,0,1,0,10,0,0,43,1,0,15,2,4,14,7,7,0,18
7951084,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,8,0,0,55,1,0,0,1,0,0,1,0,1,70,70,14,0,2,2,27,0,1,9,0,3,3,0,0,3,6,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7951085,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,10,1,0,47,1,0,0,1,0,0,1,0,0,57,57,12,0,0,14,14,0,8,5,0,3,4,6,0,10,13,0,1,0,1,0,1,0,1,0,10,10,12,22,0,7,8,0,6,15,7,7,1,21
7951086,795,BUTERE/M,0,KHWISERO,KHWISERO WEST,0,0,1,10,0,0,55,1,0,0,1,0,0,0,1,1,88,88,18,0,0,0,28,0,0,10,0,2,3,1,0,4,6,0,1,0,1,0,1,0,1,0,11,4,0,39,1,0,13,2,5,9,5,4,0,14
8561002,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,0,1,26,1,-1,1,0,1,0,0,0,-2,2,2,1,0,0,1,7,0,1,2,0,1,2,0,0,2,3,-1,1,0,1,0,1,0,1,0,10,2,7,18,0,4,6,0,3,1,1,0,0,4
8561003,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,1,0,0,0,-2,3,4,1,0,2,1,0,0,1,0,0,1,3,5,0,8,9,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561004,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,1,0,0,0,-2,4,5,1,0,1,0,3,2,0,1,5,2,4,5,2,11,13,-1,1,0,1,0,1,0,1,0,9,0,4,0,0,2,0,0,1,0,0,0,0,1
8561007,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,1,0,0,0,-1,8,9,2,0,20,13,70,7,8,24,17,17,7,6,3,16,33,-1,1,0,1,0,1,0,1,0,120,24,36,70,10,22,24,24,23,20,9,6,5,43
8561008,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,8,0,1,26,1,-1,1,0,1,0,0,0,-1,9,10,2,0,0,0,35,0,0,12,0,3,2,2,0,4,7,-1,1,0,1,0,1,0,1,0,9,0,2,0,0,1,0,0,0,8,4,4,0,8
8561010,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,1,0,0,0,-1,12,13,3,0,2,2,35,1,1,12,2,4,4,5,0,9,13,-1,1,0,1,0,1,0,1,0,8,14,9,0,5,5,0,12,8,8,4,4,0,16
8561011,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,0,1,26,1,-1,1,0,1,0,0,0,-1,14,15,3,0,16,26,54,8,16,19,19,17,5,6,2,13,30,-1,1,0,1,0,1,0,1,0,9,24,24,70,10,14,24,24,22,12,6,4,2,34
8561012,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,8,0,1,26,1,-1,1,0,1,0,0,0,-1,14,14,3,0,0,0,14,0,0,5,0,1,3,4,0,7,8,-1,1,0,1,0,1,0,1,0,11,4,4,67,0,2,23,0,7,9,5,4,0,16
8561013,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,0,1,26,1,-1,1,0,1,0,0,0,-1,16,17,4,0,4,14,9,1,8,3,2,4,0,4,0,4,8,-1,1,0,1,0,1,0,1,0,9,22,12,66,6,7,23,14,17,8,3,5,0,25
8561014,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,0,1,26,1,-1,1,0,1,0,0,0,-1,19,19,4,0,0,6,17,3,4,6,7,4,4,4,0,8,12,-1,1,0,1,0,1,0,1,0,10,22,17,0,7,10,0,17,12,11,5,6,0,23
8561015,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,1,0,0,0,-1,17,18,4,0,2,0,10,0,0,3,0,1,3,3,0,6,7,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561016,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,0,1,26,1,-1,1,0,1,0,0,0,-1,20,21,5,0,0,0,8,0,0,3,0,1,1,0,1,2,3,-1,1,0,1,0,1,0,1,0,10,2,0,0,1,0,0,2,1,3,1,2,0,4
8561017,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,1,0,0,0,-1,20,20,4,0,3,2,35,1,1,12,2,5,4,5,3,12,17,-1,1,0,1,0,1,0,1,0,8,22,28,69,9,17,24,22,21,12,4,5,3,33
8561021,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,0,1,26,1,-1,1,0,1,0,0,0,-1,25,25,5,0,0,0,11,0,0,4,0,1,3,1,0,4,5,-1,1,0,1,0,1,0,1,0,12,6,0,11,2,0,4,5,4,6,5,1,0,10
8561023,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,0,1,26,1,-1,1,0,0,1,0,0,-1,30,31,7,0,6,0,37,0,0,13,0,5,4,4,2,10,15,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561024,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,0,1,0,0,-1,28,29,6,0,0,3,15,0,2,5,0,2,4,4,0,8,10,-1,1,0,1,0,1,0,1,0,9,14,0,67,7,0,23,17,13,13,5,5,3,26
8561026,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,0,1,26,1,-1,1,0,0,1,0,0,0,32,33,7,0,0,12,9,0,7,3,0,3,4,6,0,10,13,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561028,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,0,1,0,0,0,39,39,8,0,2,0,18,0,0,6,0,2,4,2,0,6,8,-1,1,0,1,0,1,0,1,0,8,8,6,67,8,4,23,19,13,13,6,6,1,26
8561030,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,0,1,0,0,0,38,39,8,0,24,11,52,5,7,18,12,15,8,5,3,16,31,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561031,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,0,1,0,0,0,38,39,8,0,0,4,0,0,2,0,0,1,3,1,0,4,5,-1,1,0,1,0,1,0,1,0,10,6,0,22,1,0,8,2,4,8,2,5,1,12
8561032,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,0,1,26,1,-1,1,0,0,1,0,0,0,38,39,8,0,10,0,6,0,0,2,0,3,1,1,0,2,5,-1,1,0,1,0,1,0,1,0,12,0,0,65,2,0,22,5,7,15,6,6,3,22
8561034,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,8,0,1,26,1,-1,1,0,0,1,0,0,0,42,42,9,0,0,0,28,1,0,10,2,3,3,4,0,7,10,-1,1,0,1,0,1,0,1,0,9,23,28,70,9,17,24,22,21,13,5,5,3,34
8561035,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,0,1,26,1,-1,1,0,0,1,0,0,0,44,44,9,0,4,0,27,2,0,9,5,5,7,4,3,14,19,-1,1,0,1,0,1,0,1,0,10,22,19,52,9,11,18,22,18,10,5,5,0,28
8561036,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,1,26,1,-1,1,0,0,1,0,0,0,43,44,9,0,0,0,13,1,0,4,2,2,3,1,0,4,6,-1,1,0,1,0,1,0,1,0,10,0,0,20,0,0,7,0,2,2,1,1,0,4
8561037,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,8,0,1,26,1,-1,1,0,0,1,0,0,0,45,46,10,0,22,15,30,9,9,10,22,16,4,3,1,8,24,-1,1,0,1,0,1,0,1,0,8,24,20,57,9,12,20,22,19,11,5,4,2,30
8561039,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,1,26,1,-1,1,0,0,1,0,0,0,49,49,10,0,0,0,18,0,0,6,0,2,3,3,0,6,8,-1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561042,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,1,0,0,54,55,11,0,0,6,8,2,4,3,5,3,6,5,0,11,14,1,1,0,1,0,1,0,1,0,10,10,0,69,4,0,24,10,11,12,5,6,1,23
8561043,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,1,0,76,1,1,0,1,0,0,1,0,0,53,54,11,0,0,3,17,0,2,6,0,2,3,2,0,5,7,1,1,0,1,0,1,0,1,0,9,24,24,52,8,14,18,19,19,10,3,5,2,29
8561045,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,1,0,76,1,1,0,1,0,0,1,0,0,57,57,12,0,20,11,38,7,7,13,17,14,6,4,2,12,26,1,1,0,1,0,1,0,1,0,10,24,32,62,10,19,21,24,22,14,5,6,3,36
8561046,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,1,0,76,1,1,0,1,0,0,1,0,0,56,56,12,0,6,2,23,0,1,8,0,4,4,5,1,10,14,1,1,0,1,0,1,0,1,0,12,14,20,56,5,12,19,12,14,10,5,4,1,24
8561047,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,0,76,1,1,0,1,0,0,1,0,0,60,60,12,0,2,2,10,0,1,3,0,2,2,3,0,5,7,1,1,0,1,0,1,0,1,0,10,2,0,65,0,0,22,0,6,10,4,6,0,16
8561048,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,0,76,1,1,0,1,0,0,1,0,0,58,59,12,0,1,4,6,0,2,2,0,1,3,5,0,8,9,1,1,0,1,0,1,0,1,0,10,0,6,19,3,4,7,7,4,11,4,5,2,15
8561049,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,1,0,0,62,63,13,0,2,0,17,0,0,6,0,2,5,6,3,14,16,1,1,0,1,0,1,0,1,0,10,18,16,70,5,10,24,12,16,14,7,6,1,30
8561051,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,0,76,1,1,0,1,0,0,1,0,0,62,62,13,0,2,0,13,0,0,4,0,2,5,6,3,14,16,1,1,0,1,0,1,0,1,0,10,10,0,68,1,0,23,2,9,13,5,6,2,22
8561052,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,1,0,0,64,64,13,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,9,0,0,4,0,0,1,0,0,4,3,1,0,4
8561055,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,0,76,1,1,0,1,0,0,1,0,1,67,67,14,0,6,1,28,0,1,10,0,4,2,5,0,7,11,1,1,0,1,0,1,0,1,0,10,2,0,32,0,0,11,0,3,9,5,4,0,12
8561056,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,12,1,0,76,1,1,0,1,0,0,1,0,1,71,71,15,0,6,3,8,3,2,3,7,4,5,4,1,10,14,1,1,0,1,0,1,0,1,0,12,0,0,30,4,0,10,10,5,10,3,5,2,15
8561059,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,0,76,1,1,0,1,0,0,1,0,1,73,73,15,0,20,4,64,6,2,22,14,15,7,6,3,16,31,1,1,0,1,0,1,0,1,0,12,24,30,70,9,18,24,22,22,17,7,7,3,39
8561060,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,0,76,1,1,0,1,0,0,1,0,1,73,73,15,0,0,3,29,4,2,10,10,5,5,5,3,13,18,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561061,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,0,76,1,1,0,1,0,0,0,1,1,76,76,16,0,0,2,9,0,1,3,0,1,3,6,0,9,10,1,1,0,1,0,1,0,1,0,10,0,0,64,3,0,22,7,7,9,4,5,0,16
8561062,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,0,1,1,75,76,16,0,0,0,15,0,0,5,0,1,1,0,0,1,2,1,1,0,1,0,1,0,1,0,12,0,0,36,0,0,12,0,3,9,6,3,0,12
8561063,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,0,1,1,77,78,16,0,0,0,30,1,0,10,2,3,4,1,2,7,10,1,1,0,1,0,1,0,1,0,11,18,4,69,8,2,24,19,16,13,5,6,2,29
8561066,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,0,76,1,1,0,1,0,0,0,1,1,80,81,17,0,0,1,11,0,1,4,0,1,4,4,0,8,9,1,1,0,1,0,1,0,1,0,12,2,10,64,4,6,22,10,10,8,3,5,0,18
8561067,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,0,76,1,1,0,1,0,0,0,1,1,83,84,17,0,0,7,12,0,4,4,0,2,3,3,0,6,8,1,1,0,1,0,1,0,1,0,10,14,17,49,6,10,17,14,14,8,4,4,0,22
8561068,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,1,0,76,1,1,0,1,0,0,0,1,1,86,87,18,0,24,10,68,8,6,23,19,18,6,5,3,14,32,1,1,0,1,0,1,0,1,0,10,24,36,70,9,22,24,22,23,19,8,6,5,42
8561070,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,0,1,1,85,86,18,0,8,0,15,2,0,5,5,4,5,5,2,12,16,1,1,0,1,0,1,0,1,0,11,24,18,58,8,11,20,19,18,12,5,6,1,30
8561072,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,0,76,1,1,0,1,0,0,0,1,1,88,88,18,0,6,2,14,0,1,5,0,3,5,1,0,6,9,1,1,0,1,0,1,0,1,0,10,0,0,30,3,0,10,7,4,6,5,1,0,10
8561073,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,0,76,1,1,0,1,0,0,0,1,1,90,90,18,0,0,3,30,0,2,10,0,3,6,4,2,12,15,1,1,0,1,0,1,0,1,0,11,20,34,66,6,20,23,14,19,16,8,6,2,35
8561075,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,0,76,1,1,0,1,0,0,0,1,1,93,93,19,0,22,11,42,9,7,14,22,16,6,6,2,14,30,1,1,0,1,0,1,0,1,0,10,24,36,69,10,22,24,24,23,16,6,6,4,39
8561076,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,0,1,2,93,94,19,0,14,1,15,0,1,5,0,5,3,4,3,10,15,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8561078,856,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,0,76,1,1,0,1,0,0,0,1,2,97,97,20,0,0,1,38,0,1,13,0,3,5,2,0,7,10,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8571001,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,0,9,1,0,46,.,.,0,1,0,0,1,0,.,51,51,11,0,0,4,2,0,2,1,0,1,1,1,0,2,3,.,.,.,.,.,.,.,.,0,9,2,4,9,0,2,3,0,2,9,4,4,1,11
8571002,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,0,9,0,0,55,.,.,0,1,0,0,0,1,.,93,94,19,0,0,0,30,2,0,10,5,4,3,4,0,7,11,.,.,.,.,.,.,.,.,0,10,2,4,39,4,2,13,10,7,16,7,8,1,23
8571003,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,1,8,1,0,46,.,.,0,1,0,0,0,1,.,85,86,18,0,0,1,10,0,1,3,0,1,3,3,1,7,8,.,.,.,.,.,.,.,.,0,9,0,6,28,1,4,10,2,4,5,2,1,2,9
8571005,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,1,9,0,0,55,.,.,1,0,0,1,0,0,.,47,48,10,0,0,7,9,0,4,3,0,2,2,0,0,2,4,.,.,.,.,.,.,.,.,0,9,4,8,64,0,5,22,0,8,3,3,0,0,11
8571006,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,1,9,1,0,46,.,.,1,0,0,1,0,0,.,42,43,9,0,4,0,0,0,0,0,0,1,0,0,0,0,1,.,.,.,.,.,.,.,.,0,10,0,1,8,0,1,3,0,1,0,0,0,0,1
8571007,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,1,8,0,0,55,.,.,0,1,0,0,1,0,.,60,60,12,0,6,1,35,0,1,12,0,5,5,4,0,9,14,.,.,.,.,.,.,.,.,0,9,4,10,49,7,6,17,17,11,13,7,6,0,24
8571008,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,0,8,1,0,46,.,.,0,1,0,0,0,1,.,97,98,20,0,4,9,16,0,5,5,0,4,4,5,1,10,14,.,.,.,.,.,.,.,.,0,9,6,0,20,5,0,7,12,6,16,7,6,3,22
8571009,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,0,9,0,0,55,.,.,0,1,0,0,0,1,.,92,93,19,0,4,8,21,1,5,7,2,5,5,3,2,10,15,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
8571010,857,BUTERE/M,0,MATUNGU,MATUNGU,0,1,1,8,0,0,55,.,.,0,1,0,0,0,1,.,83,84,17,0,0,2,25,0,1,9,0,2,4,3,0,7,9,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
